"AssetPath","ArtifactType","GameObject","ScriptGuid","OldType","ScriptPath","SerializedFields","TargetComponent","PreservationRule","Resolution"
"Assets/_Game/Scenes/Boot.unity","Scene","L05","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L06","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L06","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L06","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L07","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L07","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L07","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L08","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L08","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L08","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L09","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L09","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L09","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L10","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L10","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L10","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L11","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L11","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L11","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L12","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L12","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L12","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L13","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L13","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L13","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L14","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L14","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L14","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L15","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L15","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L15","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L16","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L16","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L16","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L17","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L17","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L17","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L18","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L18","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L18","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L19","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L19","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L19","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L20","4e29b1a8efbd4b44bb3f3716e73f07ff","Button","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Button.cs","m_Navigation;m_Transition;m_Colors;m_SpriteState;m_AnimationTriggers;m_Interactable;m_TargetGraphic;m_OnClick","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L20","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","L20","e19747de3f5aca642ab2be37e372fb86","Outline","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/VertexModifiers/Outline.cs","m_EffectColor;m_EffectDistance;m_UseGraphicAlpha","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Label","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Label","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
