"FromAsset","ReferencedGuid","ResolvedPath","Resolution"
"Assets/_YFanFramework/Prefabs/FloatingTextItem.prefab","0411f205fe34b6e4aa5bc9e62ecaec3c","Assets/_YFanFramework/Scripts/Systems/FloatingTextSystem/FloatingTextItem.cs","Resolved"
"Assets/_YFanFramework/Prefabs/FloatingTextItem.prefab","306e268947e135648b69111007d22514","","UnresolvedOrBuiltIn"
"Assets/_YFanFramework/Prefabs/FloatingTextItem.prefab","f4688fdb7df04437aeb418b961361dc5","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","0575421d9bbcedb4c97570942822a20a","Assets/AddressableAssetsData/DataBuilders/BuildScriptVirtualMode.asset","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","3ee7124a2b27fe74597233f30255ddc8","Assets/AddressableAssetsData/AssetGroups/Default Local Group.asset","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","468a46d0ae32c3544b7d98094e6448a9","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/AddressableAssetSettings.cs","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","55e4a3046f0a81143b26185c1c98fb88","Assets/AddressableAssetsData/DataBuilders/BuildScriptFastMode.asset","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","731c7388c6b12db4d8f388873db18be5","Assets/AddressableAssetsData/AssetGroups/Built In Data.asset","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","82e5b0aa5fa0b33418c6513d0e3919e4","Assets/AddressableAssetsData/DataBuilders/BuildScriptPackedMode.asset","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","cbe35974b91d3f34ba5d236345290ac2","Assets/AddressableAssetsData/AssetGroupTemplates/Packed Assets.asset","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","f8795174a0556b844a240dd03c8aec84","Assets/AddressableAssetsData/DataBuilders/BuildScriptPackedPlayMode.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Built In Data.asset","1632da4f26fb1f64daedeb926a46a0ad","Assets/AddressableAssetsData/AssetGroups/Schemas/Built In Data_PlayerDataGroupSchema.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Built In Data.asset","bbb281ee3bf0b054c82ac2347e9e782c","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/AddressableAssetGroup.cs","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Built In Data.asset","c07b58d30e7b5914fb0518b3c26a1f8b","Assets/AddressableAssetsData/AddressableAssetSettings.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Default Local Group.asset","2cf195c98af5ca345810d40e87768163","Assets/AddressableAssetsData/AssetGroups/Schemas/Default Local Group_BundledAssetGroupSchema.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Default Local Group.asset","8167e687fb380214eb42adefc221ea36","Assets/AddressableAssetsData/AssetGroups/Schemas/Default Local Group_ContentUpdateGroupSchema.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Default Local Group.asset","bbb281ee3bf0b054c82ac2347e9e782c","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/AddressableAssetGroup.cs","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Default Local Group.asset","c07b58d30e7b5914fb0518b3c26a1f8b","Assets/AddressableAssetsData/AddressableAssetSettings.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Schemas/Built In Data_PlayerDataGroupSchema.asset","731c7388c6b12db4d8f388873db18be5","Assets/AddressableAssetsData/AssetGroups/Built In Data.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Schemas/Built In Data_PlayerDataGroupSchema.asset","b1487f5d688e4f94f828f879d599dbdc","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/GroupSchemas/PlayerDataGroupSchema.cs","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Schemas/Default Local Group_BundledAssetGroupSchema.asset","3ee7124a2b27fe74597233f30255ddc8","Assets/AddressableAssetsData/AssetGroups/Default Local Group.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Schemas/Default Local Group_BundledAssetGroupSchema.asset","e5d17a21594effb4e9591490b009e7aa","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/GroupSchemas/BundledAssetGroupSchema.cs","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Schemas/Default Local Group_ContentUpdateGroupSchema.asset","3ee7124a2b27fe74597233f30255ddc8","Assets/AddressableAssetsData/AssetGroups/Default Local Group.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroups/Schemas/Default Local Group_ContentUpdateGroupSchema.asset","5834b5087d578d24c926ce20cd31e6d6","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/GroupSchemas/ContentUpdateGroupSchema.cs","Resolved"
"Assets/AddressableAssetsData/AssetGroupTemplates/Packed Assets.asset","1a3c5d64ac83548c09dd1678b9f6f1cd","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/AddressableAssetGroupTemplate.cs","Resolved"
"Assets/AddressableAssetsData/AssetGroupTemplates/Packed Assets.asset","5834b5087d578d24c926ce20cd31e6d6","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/GroupSchemas/ContentUpdateGroupSchema.cs","Resolved"
"Assets/AddressableAssetsData/AssetGroupTemplates/Packed Assets.asset","c07b58d30e7b5914fb0518b3c26a1f8b","Assets/AddressableAssetsData/AddressableAssetSettings.asset","Resolved"
"Assets/AddressableAssetsData/AssetGroupTemplates/Packed Assets.asset","e5d17a21594effb4e9591490b009e7aa","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/GroupSchemas/BundledAssetGroupSchema.cs","Resolved"
"Assets/AddressableAssetsData/DataBuilders/BuildScriptFastMode.asset","88d21199f5d473f4db36845f2318f180","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Build/DataBuilders/BuildScriptFastMode.cs","Resolved"
"Assets/AddressableAssetsData/DataBuilders/BuildScriptPackedMode.asset","3e2e0ffa088c91d41a086d0b8cb16bdc","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Build/DataBuilders/BuildScriptPackedMode.cs","Resolved"
"Assets/AddressableAssetsData/DataBuilders/BuildScriptPackedPlayMode.asset","ad8c280d42ee0ed41a27db23b43dd2bf","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Build/DataBuilders/BuildScriptPackedPlayMode.cs","Resolved"
"Assets/AddressableAssetsData/DataBuilders/BuildScriptVirtualMode.asset","bb0e4994b34add1409fd8ccaf4a82de5","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Build/DataBuilders/BuildScriptVirtualMode.cs","Resolved"
"Assets/AddressableAssetsData/DefaultObject.asset","3a189bb168d8d90478a09ea08c2f3d72","Library/PackageCache/com.unity.addressables@1.21.20/Editor/AddressableAssetSettingsDefaultObject.cs","Resolved"
"Assets/AddressableAssetsData/ProfileDataSourceSettings.asset","7e3976da977cb49238499ea3b4c237ae","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/ProfileDataSourceSettings.cs","Resolved"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","0d7593b3a9277ac4696b20006c21dde2","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","2384dbf2c1c420f45a792fbc315fbfb1","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","24f077503be6ae942a1e1245dbd53ea9","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","2d08ce26990eb1a4a9177b860541e702","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","404820c4cf36ad944862fa59c56064f0","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","56b145d2b9ee1ac4f846968484e7485a","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","59b6606ef2548734bb6d11b9d160bc7e","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","7a7ff42a8c5be6646ad3975f3a54c1eb","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","7ddcec8a8eb2d684d833ac8f5d26aebd","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","8253d41e6e8b11a4cbe77a4f8f82934d","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","9008a067f4d626c4d8bc4bc48f04bb89","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","a76fd08475e21554b8f284f723dd7cf8","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","bcf384b154398e341b6b29969c078198","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","d7fd9488000d3734a9e00ee676215985","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","f086a068d4c5889438831b3ae9afc11c","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/HDRenderPipelineAsset.asset","0cf1dab834d4ec34195b920ea7bbf9ec","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/HDRenderPipelineGlobalSettings.asset","3ce144cff5783da45aa5d4fdc2da14b7","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/HDRenderPipelineGlobalSettings.asset","781cc897cf8675041a751163b51f97dd","","UnresolvedOrBuiltIn"
"Assets/HDRPDefaultResources/HDRenderPipelineGlobalSettings.asset","e8d1d65d4e22e7c469b399220f88542f","Assets/HDRPDefaultResources/DefaultSettingsVolumeProfile.asset","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/CorporateCorridorTheme_Default.asset","0cb1669def5734a4a86d23eec9ab64ea","Assets/_Game/Scripts/Prototype3D/CorporateWarCorridorTheme.cs","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","041a7b9469b592145b0632320727c4fe","Assets/_Game/Art/Prefabs/Units/U02.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","0b36364c0d8c8c34a91ea39f779676fc","Assets/_Game/Art/Prefabs/Buildings/PF_E06.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","0f913102eb457e246b99ac01ec3e9871","Assets/_Game/Art/Prefabs/Buildings/PF_E07.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","1493adaf1f830864e8af4a3a43b3a985","Assets/_Game/Art/Materials/Mat_U04.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","14f51d689950f254e914d8d1be00f365","Assets/_Game/Art/Prefabs/Models/MD_E03.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","16446927d982c0c49a365b924471b526","Assets/_Game/Art/Prefabs/Enemies/E02.obj","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","17b34ab7ec0f811408ec679715b1f948","Assets/_Game/Art/Materials/Mat_U01.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","184cbfe1ed6d3c241b7ec9d9b5d2326d","Assets/_Game/Art/Materials/Mat_E06.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","1f1085ead6f614f4c90d2205e9b00e82","Assets/_Game/Art/Materials/Mat_U11.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","1fc80d9a5f036af42b534e3a925984a2","Assets/_Game/Art/Prefabs/Models/MD_E02.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","2147c28186a7299469433e782704d536","Assets/_Game/Art/Materials/Mat_U12.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","238f29122c41a364eb7b3e4f655bbdbd","Assets/_Game/Art/Prefabs/Enemies/E01.obj","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","36538b0bee233ac4f803779abc0b3d3c","Assets/_Game/Art/Materials/Mat_E04.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","3bde82449e8b54a4e93e4c33d51395c8","Assets/_Game/Art/Prefabs/Units/U03.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","404a97aaf469a1f4b9eccb0db0408214","Assets/_Game/Art/Prefabs/Units/U04.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","438f0d08aa1f62c4686e02c63d384a11","Assets/_Game/Art/Materials/Mat_U02.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","48a6d779e006b0a4fa141441db99d119","Assets/_Game/Art/Materials/Mat_U05.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","4de432e60752e664d920c0b36e935fcb","Assets/_Game/Art/Prefabs/Enemies/E03.obj","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","51128776420a9c14ab3de268d07a9129","Assets/_Game/Art/Prefabs/Units/U08.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","59ff1a66bbf66754f8613e3d8ae5f1d6","Assets/_Game/Art/Materials/Mat_E05.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","5d8270a19d0c3ba49a2cb64251d3873f","Assets/_Game/Art/Materials/Mat_U08.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","5fa9b6c8177baab4ab16f8559880f134","Assets/_Game/Art/Prefabs/Buildings/PF_U10.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","5fc5c250c14be5a459fa67e055683317","Assets/_Game/Art/Prefabs/Units/U12.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","61509fb255c7c9947bd3fb9f1541173d","Assets/_Game/Art/Prefabs/Enemies/E05.obj","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","6793e13dbe221bf429465870727968c4","Assets/_Game/Art/Materials/Mat_U03.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","6856d3dbe057edd4f841101e4669f560","Assets/_Game/Art/Prefabs/Units/U09.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","73e65bf99733ab54ebbdacf1938482a6","Assets/_Game/Art/Materials/Mat_E07.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","7552d5651be231e4282c60170d3b8b34","Assets/_Game/Art/Prefabs/Buildings/PF_U11.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","85540dee2058a6b4ca805ee4e0eb431c","Assets/_Game/Art/Prefabs/Units/U01.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","8c1a7fe369f961a43b51567cfb27efc8","Assets/_Game/Art/Prefabs/Units/U05.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","a02ab2a46dbda324787c61219448e704","Assets/_Game/Art/Prefabs/Units/U07.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","a326d73ee601f3946ab28f97c0edc432","Assets/_Game/Art/Materials/Mat_E01.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","b90d41f36eabe7548aa88b2adee64dd9","Assets/_Game/Art/Materials/Mat_E02.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","bac1006a7a3b30d4580c7d8511aa5d7d","Assets/_Game/Art/Materials/Mat_E03.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","bbf650704adc8aa40bbd817142700a02","Assets/_Game/Art/Materials/Mat_U07.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","bc765693cb391a7419b858f5ea45e5ad","Assets/_Game/Art/Prefabs/Models/MD_E04.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","c79bbd430b512e940ab1bec2db54b6a7","Assets/_Game/Art/Prefabs/Models/MD_E05.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","c87db290d469c17448d971b119cc58bb","Assets/_Game/Art/Prefabs/Units/U06.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","d191714826e7cfd4ea54b1c71a144c74","Assets/_Game/Art/Materials/Mat_U09.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","d8f8773c839b51a47a9efdcaed2abd5e","Assets/_Game/Art/Materials/Mat_U10.mat","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","dc3d22b191ddab443b0cd95c95142cb9","Assets/_Game/Art/Prefabs/Models/MD_E01.prefab","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","df1b59c671db8b745a601fb51e5bec31","Assets/_Game/Art/Prefabs/Enemies/E04.obj","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","e4e65e1ec4a34c068baf55ae0319f61c","Assets/_Game/Scripts/Configs/VisualMapping.cs","Resolved"
"Assets/StreamingAssets/CompanyWar/Configs/VisualMapping.asset","fb0604fa3d16917498aeb02a486307d1","Assets/_Game/Art/Materials/Mat_U06.mat","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Drop Shadow.mat","8f586378b4e144a9851e7b34d9b748ee","Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Drop Shadow.mat","fe393ace9b354375a9cb14cdbbc28be4","Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Fallback.asset","71c1514a6bd24e1e882cebbe1904ce04","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_FontAsset.cs","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Fallback.asset","e3265ab4bf004d28a9537516768c1c75","Assets/TextMesh Pro/Fonts/LiberationSans.ttf","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Fallback.asset","fe393ace9b354375a9cb14cdbbc28be4","Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Outline.mat","8f586378b4e144a9851e7b34d9b748ee","Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Outline.mat","fe393ace9b354375a9cb14cdbbc28be4","Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset","2e498d1c8094910479dc3e1b768306a4","Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Fallback.asset","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset","71c1514a6bd24e1e882cebbe1904ce04","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_FontAsset.cs","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset","e3265ab4bf004d28a9537516768c1c75","Assets/TextMesh Pro/Fonts/LiberationSans.ttf","Resolved"
"Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset","fe393ace9b354375a9cb14cdbbc28be4","Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader","Resolved"
"Assets/TextMesh Pro/Resources/Sprite Assets/EmojiOne.asset","84a92b25f83d49b9bc132d206b370281","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_SpriteAsset.cs","Resolved"
"Assets/TextMesh Pro/Resources/Sprite Assets/EmojiOne.asset","cf81c85f95fe47e1a27f6ae460cf182c","Assets/TextMesh Pro/Shaders/TMP_Sprite.shader","Resolved"
"Assets/TextMesh Pro/Resources/Sprite Assets/EmojiOne.asset","dffef66376be4fa480fb02b19edbe903","Assets/TextMesh Pro/Sprites/EmojiOne.png","Resolved"
"Assets/TextMesh Pro/Resources/Style Sheets/Default Style Sheet.asset","ab2114bdc8544297b417dfefe9f1e410","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_StyleSheet.cs","Resolved"
"Assets/TextMesh Pro/Resources/TMP Settings.asset","18b6fa968446e1d4a9241d201d4366f1","Assets/_Game/Art/Fonts/Default SDF.asset","Resolved"
"Assets/TextMesh Pro/Resources/TMP Settings.asset","2705215ac5b84b70bacc50632be6e391","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_Settings.cs","Resolved"
"Assets/TextMesh Pro/Resources/TMP Settings.asset","c41005c129ba4d66911b75229fd70b45","Assets/TextMesh Pro/Resources/Sprite Assets/EmojiOne.asset","Resolved"
"Assets/TextMesh Pro/Resources/TMP Settings.asset","d82c1b31c7e74239bff1220585707d2b","Assets/TextMesh Pro/Resources/LineBreaking Leading Characters.txt","Resolved"
"Assets/TextMesh Pro/Resources/TMP Settings.asset","f952c082cb03451daed3ee968ac6c63e","Assets/TextMesh Pro/Resources/Style Sheets/Default Style Sheet.asset","Resolved"
"Assets/TextMesh Pro/Resources/TMP Settings.asset","fade42e8bc714b018fac513c043d323b","Assets/TextMesh Pro/Resources/LineBreaking Following Characters.txt","Resolved"
